"","x"
"42281",1
"42967",1
"43240",1
"43388",1
"43716",1
"43722",1
"44768",1
"46053",1
"46324",1
"47079",1
"47782",1
"48378",1
"48503",1
"48587",1
"48767",1
"48815",1
"49000",1
"49080",1
"49360",1
"49690",1
"49900",1
"50557",1
"51788",1
"51949",1
"51954",1
"52211",1
"52436",1
"53436",1
"53802",1
"54171",1
"54394",1
"54562",1
"54569",1
"54633",1
"55532",1
"55533",1
"55537",1
"55548",1
"55549",1
"55956",1
"56326",1
"56475",1
"57059",1
"57390",1
"58175",1
"60182",1
"60224",1
"61111",1
"61978",1
"62046",1
"62374",1
"62654",1
"62679",1
"63143",1
"63768",1
"63865",1
"65147",1
"65391",1
"66000",1
"66098",1
"66102",1
"66282",1
"66572",1
"68334",1
"68335",1
"68735",1
"68867",1
"68894",1
"69376",1
"69831",1
"69868",1
"70023",1
"70092",1
"70126",1
"70264",1
"70288",1
"70291",1
"70813",1
"70921",1
"71252",1
"71333",1
"71450",1
"71456",1
"71583",1
"72210",1
"72269",1
"72342",1
"73933",1
"74056",1
"74976",1
"75230",1
"75937",1
"76527",1
"77055",1
"77534",1
"77655",1
"77675",1
"77683",1
"77702",1
"77980",1
"78033",1
"78069",1
"78109",1
"78187",1
"78372",1
"78400",1
"78438",1
"78476",1
"78477",1
"78500",1
"78553",1
"78588",1
"78614",1
"78749",1
"78785",1
"78799",1
"78820",1
"78824",1
"78827",1
"78871",1
"78947",1
"79042",1
"79122",1
"79162",1
"79167",1
"79178",1
"79197",1
"79211",1
"79224",1
"79250",1
"79256",1
"79272",1
"79291",1
"79294",1
"79296",1
"79303",1
"79334",1
"79436",1
"79477",1
"79545",1
"79554",1
"79568",1
"79572",1
"80541",1
"80550",1
"80558",1
"80563",1
"80565",1
"80613",1
"80892",1
"81520",1
"81960",1
"81987",1
"82434",1
"82436",1
"83157",1
"83316",1
"83629",1
"83642",1
"83691",1
"83714",1
"83719",1
"83795",1
"83836",1
"83839",1
"83968",1
"83979",1
"84074",1
"84085",1
"84108",1
"84691",1
"84827",1
"84829",1
"84967",1
"85078",1
"85264",1
"85922",1
"86000",1
"86424",1
"86446",1
"86770",1
"86992",1
"87375",1
"87465",1
"87503",1
"88697",1
"89983",1
"90460",1
"90646",1
"92196",1
"93196",1
"94341",1
"94385",1
"96675",1
"96891",1
"96896",1
"97347",1
"97680",1
"98036",1
"99159",1
"99162",1
"101089",1
"101249",1
"101536",1
"102905",1
"103178",1
"103599",1
"103740",1
"103741",1
"103742",1
"103753",1
"103773",1
"103775",1
"103776",1
"103833",1
"103876",1
"103890",1
"103893",1
"104273",1
"104277",1
"104280",1
"104457",1
"104674",1
"104708",1
"104709",1
"104731",1
"104748",1
"104763",1
"104764",1
"104769",1
"104770",1
"104772",1
"104779",1
"104781",1
"104821",1
"104827",1
"104830",1
"104835",1
"104853",1
"104855",1
"104889",1
"104911",1
"104912",1
"104915",1
"104916",1
"104932",1
"104933",1
"104937",1
"104938",1
"104939",1
"104940",1
"104941",1
"104959",1
"105004",1
"105008",1
"105018",1
"105042",1
"105057",1
"105060",1
"105136",1
"105177",1
"105507",1
"105733",1
"105796",1
"107482",1
"107629",1
"107791",1
"108100",1
"110438",1
"111071",1
"112460",1
"112563",1
"114695",1
"115154",1
"116944",1
"117494",1
"118188",1
"118522",1
"119102",1
"119417",1
"120903",1
"121683",1
"122106",1
"122332",1
"122350",1
"122480",1
"123051",1
"123380",1
"123451",1
"123517",1
"124056",1
"124686",1
"125370",1
"125401",1
"125827",1
"125831",1
"125939",1
"125959",1
"126020",1
"126224",1
"126274",1
"126286",1
"127193",1
"127469",1
"127535",1
"128158",1
"128627",1
"130110",1
"130527",1
"130607",1
"130994",1
"131311",1
"131842",1
"132004",1
"132183",1
"133837",1
"133860",1
"134513",1
"135327",1
"136050",1
"136122",1
"136149",1
"136410",1
"137271",1
"137607",1
"138303",1
"138655",1
"138755",1
"139295",1
"139586",1
"139848",1
"141621",1
"143118",1
"143205",1
"143421",1
"145363",1
"145894",1
"146085",1
"146234",1
"146589",1
"146735",1
"147260",1
"147396",1
"147671",1
"147694",1
"147924",1
"148479",1
"149321",1
"149735",1
"150121",1
"150190",1
"150608",1
"150637",1
"150721",1
"150893",1
"150894",1
"150901",1
"151415",1
"151758",1
"151796",1
"152361",1
"152423",1
"152492",1
"152563",1
"152582",1
"152588",1
"152606",1
"152619",1
"152692",1
"152710",1
"152727",1
"152832",1
"152874",1
"152937",1
"152967",1
"152968",1
"152978",1
"152992",1
"153002",1
"153013",1
"153048",1
"153061",1
"153149",1
"153171",1
"153356",1
"153466",1
"153529",1
"153675",1
"153768",1
"153792",1
"153813",1
"153863",1
"153907",1
"154000",1
"154016",1
"154024",1
"154054",1
"154082",1
"154173",1
"154184",1
"154189",1
"154281",1
"154637",1
"154800",1
"154846",1
"154871",1
"154880",1
"155071",1
"155140",1
"155284",1
"155295",1
"155317",1
"155391",1
"155465",1
"155503",1
"155598",1
"155604",1
"155622",1
"155716",1
"155776",1
"155843",1
"155916",1
"156176",1
"156213",1
"156232",1
"156350",1
"156426",1
"156463",1
"156466",1
"156468",1
"156485",1
"156487",1
"156498",1
"156516",1
"156559",1
"156618",1
"156787",1
"157290",1
"157784",1
"158086",1
"158396",1
"158482",1
"158511",1
"159558",1
"159983",1
"159992",1
"160175",1
"160341",1
"160342",1
"160910",1
"161089",1
"161127",1
"161177",1
"161425",1
"161512",1
"161986",1
"162149",1
"162150",1
"162153",1
"162579",1
"162587",1
"162733",1
"163219",1
"163362",1
"163465",1
"163571",1
"163703",1
"163704",1
"164018",1
"164093",1
"164674",1
"164945",1
"165688",1
"165882",1
"166358",1
"166394",1
"166563",1
"166582",1
"169073",1
"169873",1
"169902",1
"170103",1
"170891",1
"171455",1
"171484",1
"171571",1
"171849",1
"171891",1
"173516",1
"173931",1
"176003",1
"177213",1
"177383",1
"177594",1
"177855",1
"178939",1
"178944",1
"179185",1
"179936",1
"180023",1
"180264",1
"180755",1
"180808",1
"181152",1
"182822",1
"183089",1
"184407",1
"184864",1
"185186",1
"185419",1
"186931",1
"187032",1
"187361",1
"187381",1
"187418",1
"187763",1
"188088",1
"188186",1
"188798",1
"190814",1
"192584",1
"192728",1
"194303",1
"194679",1
"195450",1
"195680",1
"196118",1
"196520",1
"196640",1
"196686",1
"197287",1
"198326",1
"198424",1
"199012",1
"199016",1
"199041",1
"199468",1
"201882",1
"201894",1
"201986",1
"202195",1
"202369",1
"202673",1
"202896",1
"203036",1
"203267",1
"204092",1
"204487",1
"204494",1
"204566",1
"204628",1
"204866",1
"204977",1
"205508",1
"206337",1
"206479",1
"206482",1
"207224",1
"207256",1
"208194",1
"208200",1
"208588",1
"208718",1
"209944",1
"210927",1
"210936",1
"211248",1
"211574",1
"212242",1
"212329",1
"212351",1
"213145",1
"213279",1
"214287",1
"214692",1
"215830",1
"215860",1
"215975",1
"216344",1
"216352",1
"217199",1
"217304",1
"217516",1
"218963",1
"219206",1
"220048",1
"220412",1
"220543",1
"221689",1
"222082",1
"222484",1
"222835",1
"222923",1
"223940",1
"224827",1
"225321",1
"225342",1
"225427",1
"226073",1
"227096",1
"227131",1
"228457",1
"229214",1
"229399",1
"229463",1
"229512",1
"230168",1
"230574",1
"230575",1
"230673",1
"231112",1
"231218",1
"231275",1
"231988",1
"232250",1
"232572",1
"232678",1
"234433",1
"234435",1
"237164",1
"239059",1
"239453",1
"240431",1
"240840",1
"243286",1
"243406",1
"243531",1
"245735",1
"246004",1
"247551",1
"249054",1
"249522",1
"250604",1
"251575",1
"254377",1
"254478",1
"254705",1
"256830",1
"256873",1
"258907",1
"259092",1
"259413",1
"259726",1
"260709",1
"261869",1
"261942",1
"262268",1
"264129",1
"264948",1
"265554",1
"265621",1
"267497",1
"267738",1
"267751",1
"267935",1
"269181",1
"270074",1
"270429",1
"270430",1
"272267",1
"272685",1
"274799",1
"275009",1
"275634",1
"275886",1
"277479",1
"278021",1
"278506",1
"278681",1
"279515",1
"280440",1
"280821",1
"282546",1
"282892",1
"283610",1
"283614",1
"284623",1
"285751",1
"285772",1
"285871",1
"286291",1
"286415",1
"286868",1
"287188",1
"288260",1
"290368",1
"290615",1
"290982",1
"291878",1
"292933",1
"292936",1
"293460",1
"293628",1
"293633",1
"293692",1
"293704",1
"294841",1
"294998",1
"295644",1
"295692",1
"295716",1
"295731",1
"295738",1
"296141",1
"296312",1
"296989",1
"297030",1
"297613",1
"298529",1
"298917",1
"299364",1
"300815",1
"301489",1
"301839",1
"302537",1
"302715",1
"303238",1
"304099",1
"304726",1
"304923",1
"305188",1
"305615",1
"305881",1
"306471",1
"306527",1
"306639",1
"307198",1
"308800",1
"309123",1
"309824",1
"310973",1
"311525",1
"311613",1
"311889",1
"311898",1
"311899",1
"313889",1
"314154",1
"314200",1
"314338",1
"314552",1
"315616",1
"315964",1
"316129",1
"317157",1
"317540",1
"321472",1
"323279",1
"325505",1
"325647",1
"325703",1
"326139",1
"326685",1
"327516",1
"327897",1
"327995",1
"328464",1
"328589",1
"328632",1
"328652",1
"329486",1
"329826",1
"330363",1
"330874",1
"332869",1
"333002",1
"333119",1
"333120",1
"333127",1
"333128",1
"333136",1
"333169",1
"333184",1
"333209",1
"333211",1
"333212",1
"333612",1
"333615",1
"333617",1
"333623",1
"333624",1
"333627",1
"333628",1
"333631",1
"333632",1
"333636",1
"333637",1
"333640",1
"333641",1
"333660",1
"333682",1
"333834",1
"333890",1
"334082",1
"334111",1
"334415",1
"334419",1
"334495",1
"334602",1
"334631",1
"334633",1
"334653",1
"334658",1
"334674",1
"335260",1
"335339",1
"335377",1
"335378",1
"335387",1
"335390",1
"335685",1
"335699",1
"335708",1
"335711",1
"335714",1
"335716",1
"335717",1
"335726",1
"335837",1
"335841",1
"335844",1
"335845",1
"335846",1
"335955",1
"335971",1
"336004",1
"336005",1
"336050",1
"336052",1
"336053",1
"336069",1
"336073",1
"336074",1
"336081",1
"336082",1
"336109",1
"336112",1
"336145",1
"336154",1
"336191",1
"336232",1
"336325",1
"336326",1
"336327",1
"336332",1
"336344",1
"336345",1
"336353",1
"336360",1
"336369",1
"336370",1
"336400",1
"336405",1
"336422",1
"336428",1
"336431",1
"336439",1
"336441",1
"336442",1
"336504",1
"336550",1
"336590",1
"336592",1
"336611",1
"336617",1
"336620",1
"336728",1
"336771",1
"336772",1
"336774",1
"336777",1
"336779",1
"336808",1
"336812",1
"336818",1
"336826",1
"336827",1
"336834",1
"336840",1
"336846",1
"336847",1
"336852",1
"336853",1
"336854",1
"336855",1
"336864",1
"336865",1
"336873",1
"336878",1
"336881",1
"336882",1
"337150",1
"337154",1
"337161",1
"337163",1
"337820",1
"337990",1
"338043",1
"338180",1
"338293",1
"338294",1
"338297",1
"338302",1
"338322",1
"338323",1
"338325",1
"338329",1
"338330",1
"338337",1
"338338",1
"338344",1
"338345",1
"338346",1
"338347",1
"338350",1
"338351",1
"338354",1
"338401",1
"338415",1
"338416",1
"338417",1
"338423",1
"338426",1
"338435",1
"338443",1
"338448",1
"338449",1
"338451",1
"338452",1
"338456",1
"338457",1
"338458",1
"338465",1
"338473",1
"338474",1
"338489",1
"338561",1
"338587",1
"338588",1
"338600",1
"338607",1
"338608",1
"338618",1
"338648",1
"338669",1
"338682",1
"338683",1
"338685",1
"338690",1
"338692",1
"338719",1
"338768",1
"338774",1
"338775",1
"338777",1
"338789",1
"338790",1
"338791",1
"338792",1
"338844",1
"338845",1
"338876",1
"338903",1
"338960",1
"338963",1
"338983",1
"339085",1
"339837",1
"340132",1
"340372",1
"340617",1
"340632",1
"341174",1
"342146",1
"342340",1
"343056",1
"344444",1
"344866",1
"345141",1
"345583",1
"346275",1
"346564",1
"347775",1
"348304",1
"348365",1
"348381",1
"348383",1
"349735",1
"350598",1
"353309",1
"353365",1
"353742",1
"355803",1
"356528",1
"356534",1
"357278",1
"357311",1
"359249",1
"361565",1
"361764",1
"361765",1
"361782",1
"361794",1
"361825",1
"361833",1
"361932",1
"362179",1
"363464",1
"364227",1
"364241",1
"364700",1
"364724",1
"364854",1
"365328",1
"367053",1
"367122",1
"367824",1
"368023",1
"368079",1
"368115",1
"368131",1
"368767",1
"369528",1
"369644",1
"369651",1
"369660",1
"369685",1
"369686",1
"369690",1
"369702",1
"369830",1
"370181",1
"370328",1
"370331",1
"370520",1
"370600",1
"370602",1
"370607",1
"370611",1
"370614",1
"370615",1
"370720",1
"370734",1
"370750",1
"370751",1
"370754",1
"370827",1
"370941",1
"371037",1
"371041",1
"371042",1
"371237",1
"371297",1
"371744",1
"371955",1
"371969",1
"372285",1
"372465",1
"372599",1
"372913",1
"373282",1
"373283",1
"373930",1
"373942",1
"373980",1
"374055",1
"374148",1
"374150",1
"374162",1
"374173",1
"374221",1
"374350",1
"374353",1
"374391",1
"374429",1
"374561",1
"374613",1
"374697",1
"374707",1
"374795",1
"374876",1
"374882",1
"374906",1
"374925",1
"374927",1
"374931",1
"374939",1
"375117",1
"375147",1
"375259",1
"375294",1
"375364",1
"376774",1
"377014",1
"377865",1
"378407",1
"379271",1
"379528",1
"379642",1
"381705",1
"383460",1
"383480",1
"383716",1
"384380",1
"384899",1
"385193",1
"386013",1
"386432",1
"386935",1
"387353",1
"389757",1
"391616",1
"391655",1
"391853",1
"392261",1
"392479",1
"393142",1
"393308",1
"393952",1
"394933",1
"395764",1
"396120",1
"396199",1
"396811",1
"396896",1
"397260",1
"397275",1
"397451",1
"397829",1
"397894",1
"401088",1
"401318",1
"401572",1
"401678",1
"403364",1
"403920",1
"403980",1
"404075",1
"404130",1
"404326",1
"404740",1
"406109",1
"406136",1
"407167",1
"407411",1
"407877",1
"408723",1
"408842",1
"409152",1
"409824",1
"411386",1
"412339",1
"413498",1
"413508",1
"413727",1
"414486",1
"414641",1
"414838",1
"416689",1
"417169",1
"417445",1
"420008",1
"420873",1
"421942",1
"422394",1
"422434",1
"422457",1
"422606",1
"422740",1
"422848",1
"422879",1
"423202",1
"423515",1
"423536",1
"423722",1
"423731",1
"423737",1
"423741",1
"423775",1
"423802",1
"423856",1
"423868",1
"423872",1
"423883",1
"423898",1
"423939",1
"423950",1
"423954",1
"423970",1
"423971",1
"423989",1
"424002",1
"424026",1
"424051",1
"424052",1
"424054",1
"424058",1
"424069",1
"424079",1
"424083",1
"424089",1
"424092",1
"424108",1
"424143",1
"424699",1
"424725",1
"424733",1
"424758",1
"424792",1
"424814",1
"424868",1
"424896",1
"424909",1
"424951",1
"424982",1
"425059",1
"425076",1
"425079",1
"425081",1
"425134",1
"425145",1
"425159",1
"425342",1
"425343",1
"425345",1
"425507",1
"425538",1
"425541",1
"425637",1
"425878",1
"426128",1
"426194",1
"426201",1
"426220",1
"426222",1
"426235",1
"426255",1
"426397",1
"426453",1
"426484",1
"426500",1
"426514",1
"426530",1
"426532",1
"426591",1
"426592",1
"426601",1
"426606",1
"426607",1
"426626",1
"426679",1
"426688",1
"426733",1
"426762",1
"426798",1
"426814",1
"426889",1
"426948",1
"426969",1
"426971",1
"426973",1
"426977",1
"426978",1
"426979",1
"426983",1
"426984",1
"426988",1
"426989",1
"426991",1
"426992",1
"426993",1
"426994",1
"426998",1
"427242",1
"427360",1
"427765",1
"427944",1
"428009",1
"428021",1
"428207",1
"428208",1
"428209",1
"428218",1
"428219",1
"428220",1
"428222",1
"428230",1
"428244",1
"428245",1
"428247",1
"428328",1
"428450",1
"428487",1
"428515",1
"428525",1
"428568",1
"428585",1
"428589",1
"428597",1
"428598",1
"428698",1
"428699",1
"428772",1
"428806",1
"428832",1
"428841",1
"429000",1
"429088",1
"429209",1
"429247",1
"429309",1
"429387",1
"429416",1
"429418",1
"429436",1
"429440",1
"429452",1
"429498",1
"429546",1
"429608",1
"429685",1
"429688",1
"429693",1
"429717",1
"429718",1
"429721",1
"429722",1
"429727",1
"429731",1
"429747",1
"429748",1
"429749",1
"429751",1
"429881",1
"430016",1
"430169",1
"430220",1
"430384",1
"430447",1
"430465",1
"430490",1
"430606",1
"430757",1
"430844",1
"430897",1
"430898",1
"430937",1
"431133",1
"431251",1
"431304",1
"431345",1
"431376",1
"431421",1
"431428",1
"431435",1
"431447",1
"431454",1
"431526",1
"431545",1
"431554",1
"431782",1
"431823",1
"431876",1
"431882",1
"432076",1
"432099",1
"432140",1
"432180",1
"432251",1
"432253",1
"432270",1
"432403",1
"432537",1
"432640",1
"432662",1
"432698",1
"432706",1
"432855",1
"432902",1
"432923",1
"432935",1
"432977",1
"433516",1
"433623",1
"434382",1
"434983",1
"435191",1
"435265",1
"436248",1
"438159",1
"440639",1
"441140",1
"441590",1
"441824",1
"441936",1
"443278",1
"444352",1
"445091",1
"445781",1
"445995",1
"446166",1
"447412",1
"449396",1
"450566",1
"450641",1
"450713",1
"452427",1
"452730",1
"453059",1
"453367",1
"453471",1
"454123",1
"454168",1
"454296",1
"454334",1
"454974",1
"455072",1
"455256",1
"455737",1
"455743",1
"455762",1
"456282",1
"456595",1
"456677",1
"457453",1
"459386",1
"459388",1
"460414",1
"460843",1
"465202",1
"465301",1
"469817",1
"470847",1
"471403",1
"471578",1
"471584",1
"471704",1
"472119",1
"472708",1
"472752",1
"473226",1
"473388",1
"473895",1
"473970",1
"474064",1
"474375",1
"474380",1
"474440",1
"474478",1
"474673",1
"474736",1
"475154",1
"475181",1
"475218",1
"475386",1
"475451",1
"475463",1
"475649",1
"475728",1
"475735",1
"475792",1
"475865",1
"476016",1
"476043",1
"476085",1
"476105",1
"476395",1
"476449",1
"476456",1
"477046",1
"477237",1
"477641",1
"477643",1
"477757",1
"479635",1
"481377",1
"481534",1
"481572",1
"482611",1
"482917",1
"482952",1
"483268",1
"483289",1
"483295",1
"483301",1
"483938",1
"484008",1
"484599",1
"485656",1
"485813",1
"486336",1
"487328",1
"487576",1
"487855",1
"488040",1
"488451",1
"488984",1
"489076",1
"489938",1
"490139",1
"490392",1
"490620",1
"491250",1
"491594",1
"491745",1
"492153",1
"493327",1
"493702",1
"494396",1
"494997",1
"495158",1
"497163",1
"497314",1
"497494",1
"497685",1
"498534",1
"498560",1
"499227",1
"499634",1
"500342",1
"501355",1
"501538",1
"501618",1
"501862",1
"502592",1
"503216",1
"503346",1
"503357",1
"503878",1
"504097",1
"504507",1
"505285",1
"505977",1
"507031",1
"507047",1
"507266",1
"507524",1
"507797",1
"508441",1
"509119",1
"509956",1
"510109",1
"510678",1
"512347",1
"513260",1
"513460",1
"513612",1
"513893",1
"515805",1
"516658",1
"517361",1
"518438",1
"518990",1
"521421",1
"523924",1
"523960",1
"524894",1
"525836",1
"526625",1
"526895",1
"527898",1
"527957",1
"528935",1
"528976",1
"530916",1
"533550",1
"534104",1
"534694",1
"535670",1
"535698",1
"535891",1
"537053",1
"540064",1
"541204",1
"541265",1
"541766",1
"542017",1
"542517",1
"542983",1
"544448",1
"544464",1
"545364",1
"545980",1
"546150",1
"546360",1
"546591",1
"546917",1
"549366",1
"550088",1
"550518",1
"551528",1
"552498",1
"553443",1
"553512",1
"553616",1
"554043",1
"554280",1
"555369",1
"555994",1
"557333",1
"557381",1
"558504",1
"559922",1
"560618",1
"561005",1
"561779",1
"561780",1
"562570",1
"563423",1
"563745",1
"564160",1
"564591",1
"564874",1
"565173",1
"565658",1
"569553",1
"569634",1
"569658",1
"569692",1
"569729",1
"569735",1
"569748",1
"569751",1
"569752",1
"569761",1
"569791",1
"569792",1
"569824",1
"569826",1
"569832",1
"569833",1
"569841",1
"569842",1
"569847",1
"569848",1
"569850",1
"569852",1
"569856",1
"569862",1
"569866",1
"569869",1
"569871",1
"569891",1
"569893",1
"569898",1
"569899",1
"569925",1
"569955",1
"570514",1
"570554",1
"570639",1
"570725",1
"570964",1
"571061",1
"571088",1
"571100",1
"571118",1
"571162",1
"571221",1
"571234",1
"571241",1
"571324",1
"571365",1
"571441",1
"571621",1
"571752",1
"571897",1
"572594",1
"573224",1
"573265",1
"573814",1
"573845",1
"574171",1
"575682",1
"575871",1
"575910",1
"576651",1
"576981",1
"577083",1
"577196",1
"577208",1
"577270",1
"577383",1
"577581",1
"578123",1
"578138",1
"578139",1
"578170",1
"578358",1
"579045",1
"579154",1
"579165",1
"579202",1
"579215",1
"579264",1
"579306",1
"579434",1
"579821",1
"579843",1
"579893",1
"579918",1
"580056",1
"580175",1
"580180",1
"580199",1
"580200",1
"580230",1
"580275",1
"580401",1
"580451",1
"580514",1
"580531",1
"580541",1
"580548",1
"580563",1
"580602",1
"580608",1
"580697",1
"580775",1
"580776",1
"581343",1
"581375",1
"581387",1
"581415",1
"581456",1
"581468",1
"581487",1
"581534",1
"581587",1
"582009",1
"582122",1
"582212",1
"582217",1
"582249",1
"582442",1
"582463",1
"582499",1
"583174",1
"583641",1
"584020",1
"584174",1
"584441",1
"585314",1
"585348",1
"585412",1
"585894",1
"588864",1
"588946",1
"589539",1
"590439",1
"591508",1
"591513",1
"591863",1
"592300",1
"593680",1
"597819",1
"598332",1
"598478",1
"598591",1
"599871",1
"600119",1
"601346",1
"601928",1
"602549",1
"604304",1
"605153",1
"605675",1
"607680",1
"607995",1
"608040",1
"608778",1
"609257",1
"610123",1
"610731",1
"610934",1
"611051",1
"612160",1
"612582",1
"614037",1
"614869",1
"616091",1
"617708",1
"617832",1
"618268",1
"620628",1
"621601",1
"621674",1
"623275",1
"623279",1
"623281",1
"623300",1
"623301",1
"623303",1
"623424",1
"623561",1
"623570",1
"623575",1
"623897",1
"624028",1
"625539",1
"627488",1
"627688",1
"628867",1
"628898",1
"629243",1
"629928",1
"630725",1
"631046",1
"631197",1
"631217",1
"631225",1
"631257",1
"631265",1
"631274",1
"631280",1
"631283",1
"631327",1
"631343",1
"631344",1
"631357",1
"631363",1
"631365",1
"631371",1
"631372",1
"631380",1
"631383",1
"631385",1
"631389",1
"631392",1
"631394",1
"631431",1
"631926",1
"631937",1
"631946",1
"631998",1
"632066",1
"632150",1
"632214",1
"632248",1
"632458",1
"633252",1
"633261",1
"634634",1
"634818",1
"635226",1
"635636",1
"636249",1
"636405",1
"636706",1
"636934",1
"636953",1
"637322",1
"637733",1
"637925",1
"638215",1
"638283",1
"640865",1
"640957",1
"643231",1
"644020",1
"645463",1
"645818",1
"645831",1
"648005",1
"648859",1
"648993",1
"649597",1
"651415",1
"651663",1
"653878",1
"653895",1
"654876",1
"655166",1
"655509",1
"655989",1
"656103",1
"656146",1
"656158",1
"656166",1
"656268",1
"656441",1
"656844",1
"657084",1
"657145",1
"657149",1
"657272",1
"657278",1
"657898",1
"658207",1
"659023",1
"659273",1
"659344",1
"659909",1
"660780",1
"662204",1
"662441",1
"662723",1
"662914",1
"664252",1
"664794",1
"665296",1
"665765",1
"667514",1
"668519",1
"668699",1
"669036",1
"669401",1
"670548",1
"671409",1
"672502",1
"672503",1
"672508",1
"672515",1
"672535",1
"672613",1
"672724",1
"672738",1
"672744",1
"673167",1
"673172",1
"673241",1
"673317",1
"673347",1
"673567",1
"673610",1
"673613",1
"673616",1
"673776",1
"673787",1
"674513",1
"674972",1
"675018",1
"675114",1
"675147",1
"675148",1
"675149",1
"675152",1
"675153",1
"675154",1
"675155",1
"675157",1
"675159",1
"675160",1
"675164",1
"675165",1
"675173",1
"675174",1
"675179",1
"675182",1
"675184",1
"675186",1
"675676",1
"676591",1
"677572",1
"677688",1
"680008",1
"680118",1
"680308",1
"681430",1
"681431",1
"681815",1
"681819",1
"683832",1
"684366",1
"684394",1
"684817",1
"685345",1
"685464",1
"685525",1
"685611",1
"685794",1
"686048",1
"686132",1
"686267",1
"686314",1
"686658",1
"686797",1
"686903",1
"686930",1
"686975",1
"687413",1
"688403",1
"688795",1
"690170",1
"690453",1
"690468",1
"691391",1
"691890",1
"694534",1
"695157",1
"696071",1
"696920",1
"698971",1
"699720",1
"699843",1
"701991",1
"704141",1
"704243",1
"704246",1
"704247",1
"705534",1
"706969",1
"707254",1
"707336",1
"707337",1
"707922",1
"709229",1
"710325",1
"710416",1
"711397",1
"711700",1
"712696",1
"713313",1
"714443",1
"715043",1
"715536",1
"715659",1
"716325",1
"716921",1
"717484",1
"717486",1
"718967",1
"718987",1
"719356",1
"719739",1
"720058",1
"720710",1
"721376",1
"723845",1
"723998",1
"725193",1
"725510",1
"726706",1
"726819",1
"727212",1
"727724",1
"729307",1
"731045",1
"732422",1
"734661",1
"734820",1
"735675",1
"736218",1
"736221",1
"736298",1
"736682",1
"736713",1
"738525",1
"738905",1
"739025",1
"739440",1
"739594",1
"742628",1
"742637",1
"742971",1
"744114",1
"744357",1
"744824",1
"744900",1
"745532",1
"745820",1
"745852",1
"746246",1
"746349",1
"746724",1
"747784",1
"748332",1
"748962",1
"749894",1
"751300",1
"751950",1
"752002",1
"752346",1
"752805",1
"753565",1
"754189",1
"756219",1
"756980",1
"757142",1
"757185",1
"757591",1
"758325",1
"758526",1
"760109",1
"760118",1
"760666",1
"761004",1
"761110",1
"761112",1
"761142",1
"761143",1
"761158",1
"761317",1
"761824",1
"762208",1
"762215",1
"762480",1
"762730",1
"763034",1
"763516",1
"763877",1
"764669",1
"764820",1
"764825",1
"764844",1
"764891",1
"764921",1
"764951",1
"764998",1
"765153",1
"765466",1
"765642",1
"766648",1
"767010",1
"767417",1
"767419",1
"767673",1
"768006",1
"769136",1
"769615",1
"769666",1
"769965",1
"770043",1
"770090",1
"770395",1
"771276",1
"771930",1
"772026",1
"773371",1
"773500",1
"773812",1
"775642",1
"775718",1
