"","x"
"213279",0
"214287",0
"214692",0
"215860",0
"215975",0
"216344",0
"216352",0
"217199",0
"217304",0
"219206",0
"220048",0
"220412",0
"221689",0
"222484",0
"222923",0
"223940",0
"225321",0
"225342",0
"225427",0
"227096",0
"227131",0
"229214",0
"229512",0
"230168",0
"230574",0
"230575",0
"230673",0
"231112",0
"231218",0
"231275",0
"232250",0
"232678",0
"234433",0
"234435",0
"237164",0
"239059",1
"239453",0
"240431",0
"243286",0
"243406",0
"245735",0
"249522",0
"251575",0
"254377",0
"256830",0
"258907",0
"259092",0
"259726",0
"260709",0
"261869",0
"261942",0
"262268",0
"264129",0
"264948",0
"265554",0
"267751",0
"267935",0
"269181",0
"270430",0
"272267",0
"272685",0
"274799",0
"275009",0
"275634",0
"275886",0
"278021",0
"278681",0
"279515",0
"280440",0
"280821",0
"282892",0
"283610",0
"283614",0
"284623",0
"285751",0
"285772",0
"285871",0
"286291",0
"286415",0
"286868",0
"288260",0
"290982",0
"291878",1
"292933",0
"292936",0
"293460",0
"293628",0
"293633",0
"293692",0
"293704",0
"294841",0
"295644",0
"295692",0
"295731",1
"296141",0
"296312",1
"296989",0
"297613",0
"298529",0
"298917",0
"299364",0
"300815",0
"301839",0
"302715",0
"303238",0
"304099",0
"304923",0
"305188",0
"306471",0
"306527",0
"306639",0
"307198",0
"308800",0
"310973",0
"311525",0
"311613",0
"311889",0
"311898",0
"311899",0
"314154",0
"314338",0
"315964",0
"316129",0
"317157",0
"317540",0
"323279",0
"325505",0
"325647",0
"326139",0
"327516",0
"327897",0
"328464",0
"328632",0
"328652",0
"329826",0
"330874",0
"332869",0
"333119",0
"333120",0
"333127",0
"333128",0
"333136",0
"333169",0
"333184",0
"333209",0
"333211",0
"333212",0
"333612",0
"333615",0
"333617",0
"333624",0
"333628",0
"333632",0
"333636",0
"333637",0
"333641",0
"333660",0
"333834",0
"333890",0
"334082",0
"334415",0
"334419",0
"334495",0
"334631",0
"334653",0
"334674",0
"335377",0
"335387",0
"335708",0
"335711",0
"335717",0
"335844",0
"335845",0
"335846",0
"335955",0
"335971",0
"336005",0
"336050",0
"336053",0
"336069",0
"336074",0
"336081",0
"336082",0
"336112",0
"336191",0
"336369",0
"336370",0
"336590",0
"336592",0
"336611",0
"336617",0
"336620",0
"336728",0
"336771",0
"336853",0
"337150",0
"337820",0
"337990",0
"338043",0
"338329",0
"338344",0
"338345",0
"338346",0
"338350",0
"338401",0
"338415",0
"338416",0
"338417",0
"338423",0
"338426",0
"338435",0
"338443",0
"338448",0
"338449",0
"338451",0
"338452",0
"338456",0
"338457",0
"338458",0
"338465",0
"338473",0
"338474",0
"338489",0
"338587",0
"338588",0
"338600",0
"338607",0
"338608",0
"338618",0
"338648",0
"338669",0
"338682",0
"338683",0
"338685",0
"338690",0
"338692",0
"338719",0
"338768",0
"338774",0
"338775",0
"338777",0
"338789",1
"338790",0
"338791",0
"338792",0
"338844",0
"338845",0
"340132",0
"340372",0
"340617",0
"340632",0
"341174",0
"342146",0
"342340",0
"343056",0
"344444",0
"344866",0
"345141",0
"345583",0
"346275",0
"346564",0
"348304",0
"348365",0
"353309",0
"353365",0
"355803",0
"356528",0
"357278",0
"357311",0
"361565",0
"361764",0
"361765",0
"361782",0
"361794",0
"361825",0
"362179",0
"363464",0
"364227",0
"364700",0
"364854",0
"367122",0
"367824",0
"368079",0
"368115",0
"368131",1
"369528",0
"369644",0
"369651",0
"369660",0
"369685",0
"369686",0
"369690",0
"369702",0
"369830",0
"370181",0
"370331",0
"370600",0
"370602",0
"370607",0
"370611",0
"370614",0
"370615",0
"370720",0
"370734",0
"370750",0
"370751",0
"370754",0
"370827",0
"371297",0
"371955",0
"371969",0
"372465",0
"372913",0
"373282",0
"373283",0
"374173",0
"374353",0
"374391",0
"374697",0
"374707",0
"374925",0
"376774",0
"377014",0
"377865",0
"378407",0
"379528",0
"381705",0
"383460",0
"383716",0
"384380",0
"386013",0
"386432",0
"386935",0
"387353",0
"389757",0
"391616",0
"391655",0
"391853",0
"392261",0
"392479",0
"393142",0
"393952",0
"396199",0
"396811",0
"396896",0
"397260",0
"397275",0
"397894",0
"401318",0
"401678",0
"403364",0
"403920",0
"403980",0
"404130",0
"404326",0
"406136",0
"407411",0
"407877",0
"408723",0
"409152",0
"409824",0
"411386",0
"412339",0
"413498",0
"413508",0
"414486",0
"416689",0
"417445",0
"420008",0
"420873",0
"421942",0
"422879",0
"423722",0
"423737",0
"423989",0
"424058",0
"424089",1
"424092",0
"424108",1
"424143",0
"424733",0
"424982",0
"425059",0
"425079",0
"425145",0
"425342",0
"425343",0
"425345",0
"425538",0
"425541",0
"425878",0
"426194",0
"426235",0
"426530",0
"426591",0
"426592",0
"426601",0
"426606",0
"426607",0
"426626",0
"426688",0
"426969",0
"426971",0
"426973",0
"426977",0
"426978",0
"426979",0
"426983",0
"426984",0
"426988",0
"426989",0
"426991",0
"426992",0
"426993",0
"426994",0
"426998",0
"427242",0
"427360",0
"428328",0
"428525",0
"428699",0
"428772",0
"428832",0
"428841",0
"429088",0
"429416",0
"429546",0
"429608",0
"429717",0
"429718",0
"429721",0
"429722",0
"429727",0
"429731",0
"429747",0
"429748",0
"429749",0
"429751",0
"430169",0
"430757",0
"431428",0
"431882",0
"432140",0
"432251",0
"432537",0
"432935",0
"433516",0
"433623",0
"435191",0
"435265",0
"438159",0
"440639",0
"441140",0
"441590",0
"441824",0
"441936",0
"443278",0
"444352",0
"445781",0
"446166",0
"447412",0
"449396",0
"450641",0
"450713",0
"453059",0
"453367",0
"453471",0
"454123",0
"454168",0
"454296",0
"454334",0
"454974",0
"455072",0
"455737",0
"456282",0
"456595",0
"456677",0
"457453",0
"460414",0
"465301",0
"471403",0
"471704",0
"472708",0
"473226",0
"473388",0
"473895",0
"474064",0
"475181",0
"475463",0
"475649",0
"475792",0
"476105",0
"476449",0
"477237",0
"477641",0
"477643",0
"477757",0
"479635",0
"481377",0
"481534",0
"481572",0
"482611",0
"483268",0
"483301",0
"483938",0
"484008",0
"484599",0
"485813",0
"487576",0
"487855",0
"488040",0
"488984",0
"489076",0
"489938",0
"491594",0
"491745",0
"492153",0
"493702",0
"494997",0
"495158",0
"497163",0
"497494",0
"497685",0
"498534",0
"498560",0
"499227",0
"500342",0
"501355",0
"501538",0
"502592",0
"503216",0
"503346",0
"503357",0
"503878",0
"504097",0
"504507",0
"505977",0
"507031",0
"507047",0
"507797",0
"509119",0
"510109",0
"510678",0
"513260",0
"513893",0
"517361",0
"518438",0
"518990",0
"521421",0
"523924",0
"523960",0
"524894",0
"525836",0
"527898",0
"533550",0
"534694",0
"535670",0
"535698",0
"535891",0
"537053",0
"541204",0
"541265",0
"541766",0
"542017",0
"542517",0
"544448",0
"544464",0
"545980",0
"546150",0
"546360",0
"546591",0
"546917",0
"549366",0
"550088",0
"550518",0
"551528",0
"552498",0
"553443",0
"553616",0
"554043",0
"554280",0
"555369",0
"555994",0
"557333",0
"557381",0
"558504",1
"559922",0
"561005",1
"561779",0
"561780",0
"562570",0
"563423",0
"564160",0
"564591",0
"564874",0
"565173",0
"565658",0
"569791",0
"569899",0
"569925",0
"569955",0
"570514",0
"570725",0
"571221",0
"571365",0
"571621",0
"571752",0
"572594",0
"573224",0
"573265",0
"574171",0
"575682",0
"575910",0
"577208",0
"577383",0
"579165",0
"579202",0
"579434",0
"579821",0
"579843",0
"580200",0
"580697",0
"580775",0
"580776",0
"581343",0
"581375",0
"581387",0
"581415",0
"581534",0
"583174",0
"583641",0
"584020",0
"584174",0
"584441",0
"585894",0
"588864",1
"588946",0
"589539",1
"590439",0
"591508",0
"591513",0
"593680",0
"597819",0
"598478",0
"599871",0
"600119",0
"601928",0
"604304",0
"605153",0
"608778",0
"609257",0
"610123",0
"611051",0
"612160",0
"612582",0
"614869",0
"616091",0
"618268",0
"620628",0
"621601",0
"621674",0
"623300",0
"623301",0
"623303",0
"623561",0
"623575",0
"623897",0
"624028",0
"625539",0
"627488",0
"628867",0
"628898",0
"629243",0
"629928",0
"630725",0
"631046",0
"631197",0
"631327",0
"631357",0
"631389",0
"631394",0
"631431",0
"631937",0
"632150",0
"632458",0
"633252",0
"633261",0
"634818",0
"635226",0
"635636",0
"636249",0
"636706",0
"637322",0
"637733",0
"637925",0
"638215",0
"638283",0
"640865",0
"640957",0
"644020",0
"645818",0
"648005",0
"648859",0
"648993",0
"653878",0
"654876",0
"655166",0
"655989",0
"656268",0
"656844",0
"657084",0
"657145",0
"657272",0
"657898",0
"659023",0
"659344",0
"659909",0
"662441",0
"662723",0
"662914",0
"664252",0
"664794",0
"665296",0
"667514",0
"668519",0
"668699",0
"669036",0
"669401",0
"670548",0
"671409",0
"672502",0
"672503",0
"672508",0
"672515",0
"672535",0
"672613",0
"672724",0
"672744",0
"673241",0
"673347",0
"673567",0
"673776",0
"673787",0
"675114",0
"675152",0
"675154",0
"675164",0
"675182",0
"675186",0
"675676",0
"677572",0
"677688",0
"680008",0
"683832",0
"684366",0
"684394",0
"685345",0
"685464",0
"685525",0
"685611",0
"685794",0
"686267",0
"686314",0
"686658",0
"686797",0
"686930",0
"686975",0
"687413",0
"688403",0
"688795",0
"690170",0
"690453",0
"690468",0
"691890",0
"694534",0
"695157",0
"696071",0
"696920",0
"698971",0
"699843",0
"704141",0
"704243",0
"704246",0
"704247",0
"707336",0
"707337",0
"707922",0
"709229",0
"710416",0
"711397",0
"711700",0
"712696",0
"713313",0
"714443",0
"716921",0
"717484",0
"717486",0
"718987",0
"719356",0
"721376",0
"725193",0
"726706",0
"727724",0
"731045",0
"732422",0
"734661",0
"735675",0
"736298",0
"736713",0
"738525",0
"738905",0
"739025",0
"739440",0
"739594",0
"742637",0
"742971",0
"744114",0
"744357",0
"744824",0
"745852",0
"746246",0
"747784",0
"748332",0
"749894",0
"751300",0
"751950",0
"752002",0
"752346",0
"752805",0
"753565",0
"754189",0
"756219",0
"756980",0
"757142",0
"757185",0
"757591",0
"758325",0
"758526",0
"760109",0
"760118",0
"761158",0
"763034",0
"764825",0
"764844",0
"764998",0
"765153",0
"766648",0
"767417",0
"767419",0
"768006",0
"769136",0
"769666",0
"769965",0
"770043",0
"771276",0
"771930",0
"772026",0
"773371",0
"773500",0
"773812",0
"775642",0
"775718",0
"776103",0
"776185",0
"777454",0
"779382",0
"779618",0
"780477",0
"781279",0
"781398",0
"781690",0
"782263",0
"783604",0
"784781",0
"788262",0
"788609",0
"790752",0
"791252",0
"793369",0
"794524",0
"794937",0
"795561",0
"795994",0
"796512",0
"796879",0
"797100",0
"797315",0
"797739",1
"798358",0
"799069",0
"799139",0
"799332",0
"799669",0
"800182",0
"800207",0
"802378",0
"802503",0
"802632",0
"803257",0
"803467",0
"804045",0
"805666",0
"806284",0
"806608",0
"807086",1
"808456",0
"809959",0
"811756",0
"812811",0
"814680",0
"815551",0
"815786",0
"816525",0
"817530",0
"817859",0
"820486",0
"820755",0
"821557",0
"822658",0
"822893",0
"822921",0
"825360",0
"825885",0
"826759",0
"827956",0
"828822",0
"830871",0
"832711",0
"832805",0
"832863",0
"835614",0
"836374",0
"836375",0
"836378",0
"836381",0
"836382",0
"836389",0
"836780",0
"837215",0
"837316",0
"837328",0
"837465",0
"837914",0
"837917",0
"837925",0
"838958",0
"839092",0
"839100",0
"839177",0
"839689",0
"839952",0
"839979",0
"839980",0
"839984",0
"839985",0
"839988",0
"840059",0
"840181",0
"840209",0
"840466",0
"840484",0
"840602",0
"840797",0
"840798",0
"841247",0
"841281",0
"841767",0
"842033",0
"845657",0
"846767",0
"847998",0
"848716",0
"849489",0
"850182",0
"850542",0
"850594",0
"852777",0
"852913",1
"854255",0
"854607",1
"854926",0
"855274",0
"857699",0
"858429",0
"859012",0
"859134",0
"859247",0
"860310",0
"860531",0
"861219",0
"862485",0
"862990",0
"863081",0
"863808",0
"864471",0
"865094",0
"866054",0
"868084",0
"868151",0
"868177",0
"869182",0
"869963",0
"870190",0
"874838",0
"874839",0
"875707",0
"876144",0
"876503",0
"876636",0
"876884",0
"877034",0
"877225",0
"879329",0
"880565",0
"881530",0
"881720",0
"881778",0
"882260",0
"882719",0
"885545",0
"886009",0
"886664",0
"888650",0
"888781",0
"888792",0
"888995",0
"889023",0
"889847",0
"889848",0
"890378",0
"890552",0
"890721",0
"891014",0
"891040",0
"891164",0
"891514",0
"891759",0
"892275",0
"892419",0
"893120",0
"893217",0
"893656",0
"893736",0
"893898",0
"894388",0
"895064",0
"895167",0
"897212",0
"899322",0
"900224",0
"900653",0
"902416",0
"902791",0
"903540",0
"903553",0
"903636",0
"903916",0
"906860",0
"906998",0
"907049",0
"908189",0
"908946",0
"909169",0
"909727",0
"910189",0
"910351",0
"916299",0
"916532",0
"916589",0
"916641",0
"916689",0
"917384",0
"917408",0
"917473",0
"917557",0
"917671",1
"917680",0
"917908",1
"918419",0
"918768",0
"919354",0
"919396",0
"919427",0
"919429",0
"919562",0
"919565",0
"919566",0
"919567",0
"919577",0
"921816",0
"922116",0
"923068",0
"924881",0
"925165",0
"925456",1
"925831",0
"925832",0
"925835",0
"926414",0
"926828",0
"926961",0
"926962",0
"926963",0
"926967",0
"926968",0
"927039",0
"927066",0
"927067",0
"927082",0
"927084",0
"927095",0
"927388",0
"927435",0
"927442",0
"927851",0
"927933",0
"928161",0
"928231",0
"928920",0
"928921",0
"929022",0
"929104",0
"929116",0
"929487",0
"929502",0
"931126",0
"931520",0
"932096",0
"932207",0
"932283",0
"934233",0
"934614",0
"935426",0
"935430",0
"935716",0
"936596",0
"937286",0
"938239",0
"938243",0
"938741",0
"940605",0
"941725",0
"941848",0
"942482",0
"944004",0
"944225",0
"945217",0
"947432",0
"947433",0
"949538",0
"951705",0
"952005",0
"952056",0
"952364",0
"953236",0
"954104",0
"954207",0
"954210",0
"954471",0
"954909",0
"955527",0
"956954",0
"957120",0
"958490",0
"958603",0
"958819",0
"958925",0
"959438",0
"959520",0
"959576",0
"959717",0
"959830",0
"959907",0
"960002",0
"960220",0
"960268",0
"960328",0
"960370",0
"960983",0
"961302",0
"963976",0
"964531",0
"964547",0
"964638",0
"964676",0
"964827",0
"964926",0
"964966",0
"965046",0
"965879",0
"965892",0
"966248",0
"966491",0
"966590",0
"966655",0
"966741",0
"967371",0
"968429",0
"968443",0
"968709",0
"968968",0
"969670",0
"969716",0
"969765",0
"972481",0
"972983",0
"976892",0
"976899",0
"976900",0
"976909",0
"978352",0
"979707",0
"980629",0
"981673",0
"983488",0
"985048",0
"985624",0
"986466",0
"986518",0
"986674",0
"987018",0
"987588",0
"987594",0
"988784",0
"989300",0
"991518",0
"991899",0
"993146",0
"993349",0
"994489",0
"996208",0
"996349",0
"998209",0
"998509",0
"999516",0
"1001128",0
"1006939",0
"1007650",0
"1009984",0
"1010471",0
"1011515",0
"1011612",0
"1012531",0
"1014103",0
"1017840",0
"1017871",0
"1019636",0
"1019703",0
"1019982",0
"1020196",0
"1020946",0
"1022007",0
"1023887",0
"1024350",0
"1024824",0
"1025022",0
"1028221",0
"1028456",0
"1028775",0
"1029675",0
"1030356",0
"1030841",0
"1032277",0
"1034212",0
"1034281",0
"1034762",0
"1035232",0
"1035430",0
"1037016",0
"1038003",0
"1038888",0
"1039227",0
"1040020",0
"1040054",0
"1040255",0
"1040362",0
"1040454",0
"1042518",0
"1045335",0
"1047169",0
"1048065",0
"1048784",0
"1052870",0
"1053501",0
"1054788",0
"1054826",0
"1057792",0
"1057994",0
"1058891",0
"1060220",0
"1061680",0
"1063370",0
"1065433",0
"1065750",0
"1066835",0
"1066925",0
"1067257",0
"1067294",0
"1067779",0
"1068155",0
"1068436",0
"1069436",0
"1070348",0
"1070363",0
"1070414",0
"1070706",0
"1071970",0
"1073037",0
"1074562",0
"1074815",0
"1074905",0
"1075283",0
"1075954",0
"1076313",0
"1076693",0
"1076884",0
"1077316",0
"1077933",0
"1079286",0
"1079931",0
"1080196",0
"1080445",0
"1080503",0
"1080532",0
"1081685",1
"1082449",0
"1083580",1
"1084632",0
"1084690",0
"1087197",0
"1087283",0
"1087949",0
"1090192",0
"1090633",0
"1090978",0
"1091257",0
"1091418",0
"1091475",0
"1091476",0
"1091479",0
"1091954",0
"1091972",0
"1092179",0
"1092344",0
"1093326",0
"1093463",0
"1093466",0
"1093492",0
"1093587",0
"1093906",0
"1093931",0
"1093932",0
"1093938",0
"1093951",0
"1094114",0
"1094143",0
"1094231",0
"1094232",0
"1094353",0
"1094379",0
"1094535",0
"1094598",0
"1094738",0
"1095648",0
"1095682",0
"1095946",0
"1095948",0
"1095949",0
"1095985",0
"1095994",0
"1096002",0
"1096015",0
"1096020",0
"1096072",0
"1096199",1
"1096209",0
"1096239",1
"1096243",0
"1096303",0
"1096326",0
"1096327",0
"1096402",0
"1096474",0
"1096512",0
"1096514",0
"1096571",0
"1096637",0
"1097224",0
"1097446",0
"1098527",0
"1099062",0
"1099695",0
"1100238",0
"1100965",0
"1101209",0
"1101357",0
"1101713",0
"1102121",0
"1102472",0
"1102530",0
"1102650",0
"1102712",0
"1103253",0
"1103660",0
"1104694",0
"1105591",0
"1105690",0
"1105691",0
"1106426",0
"1106963",0
"1107281",0
"1107438",0
"1107921",0
"1107944",0
"1108264",0
"1108525",0
"1109261",0
"1109979",0
"1110377",0
"1111682",0
"1111830",0
"1111929",0
"1115487",0
"1115800",0
"1116630",0
"1117722",0
"1123120",0
"1125260",0
"1126893",0
"1127497",0
"1127652",0
"1130199",1
"1130530",0
"1131148",0
"1135255",0
"1140644",0
"1141569",0
"1142270",0
"1143730",0
"1144589",0
"1144668",0
"1145852",0
"1147445",0
"1148200",0
"1148259",0
"1148263",0
"1148550",0
"1148934",0
"1149042",0
"1149146",0
"1149555",0
"1150093",0
"1150220",0
"1150589",0
"1150632",0
"1151008",0
"1151058",0
"1151086",0
"1151308",0
"1153520",0
"1153680",0
"1154622",0
"1155578",0
"1155888",0
"1156966",0
"1157360",0
"1159123",0
"1159166",0
"1159750",0
"1160561",0
"1160774",0
"1161030",0
"1161055",0
"1161725",0
"1162278",0
"1163138",0
"1163812",0
"1164294",0
"1164340",0
"1164575",0
"1164813",0
"1165118",1
"1165525",0
"1165526",0
"1167273",0
"1168013",0
"1168781",0
"1169009",0
"1169452",1
"1169970",0
"1170409",0
"1172090",0
"1173755",0
"1174119",0
"1175348",0
"1175452",0
"1175750",0
"1176224",0
"1177162",0
"1177999",0
"1178121",0
"1178947",0
"1179204",0
"1183295",0
"1188550",0
"1189093",0
"1189163",0
"1189436",0
"1189926",0
"1190098",0
"1190159",0
"1191171",0
"1191341",0
"1191343",0
"1191347",0
"1191349",0
"1191353",0
"1191354",0
"1191359",0
"1191360",0
"1191364",0
"1191381",0
"1191392",0
"1191443",0
"1191458",0
"1191466",0
"1191467",0
"1191468",0
"1191474",0
"1191502",0
"1191700",0
"1191746",0
"1194268",0
"1196742",0
"1196845",0
"1196968",0
"1197162",0
"1197256",0
"1197320",0
"1199552",0
"1200100",0
"1200423",0
"1200617",0
"1201586",0
"1201783",0
"1202945",0
"1203401",0
"1203698",0
"1208586",0
"1211374",0
"1211474",0
"1211524",0
"1212081",0
"1212127",0
"1212159",0
"1212167",0
"1212168",0
"1212169",0
"1212174",0
"1212330",0
"1212331",0
"1212339",0
"1212340",0
"1212355",0
"1212437",0
"1212613",0
"1212647",0
"1213393",0
"1213634",0
"1213647",1
"1213697",0
"1213700",1
"1213969",0
"1214144",0
"1214201",0
"1215109",0
"1215110",0
"1215632",0
"1215747",0
"1215748",0
"1216094",0
"1217070",0
"1217162",0
"1217622",0
"1217660",0
"1217684",0
"1217890",0
"1218663",0
"1218742",0
"1218901",0
"1220685",0
"1221471",0
"1224372",0
"1225327",0
"1225467",0
"1227222",0
"1227634",1
"1227835",0
"1230783",0
"1231343",0
"1232042",0
"1232820",0
"1234267",0
"1236170",0
"1237541",0
"1240119",0
"1241359",0
"1243514",0
"1248064",0
"1248387",0
"1248941",0
"1248983",0
"1249635",0
"1250309",0
"1250345",0
"1251038",0
"1251204",0
"1251937",0
"1252058",0
"1252169",0
"1254567",0
"1254587",0
"1254588",0
"1257830",0
"1262870",0
"1262968",0
"1263151",0
"1263796",0
"1263817",0
"1264260",0
"1264339",0
"1264770",0
"1265075",0
"1265194",0
"1265589",0
"1265953",0
"1267490",0
"1272015",0
"1272169",0
"1272904",1
"1273076",0
"1273255",1
"1275962",0
"1276326",0
"1276327",0
"1276345",0
"1276364",0
"1276365",0
"1276368",0
"1276371",0
"1276379",0
"1276397",0
"1276419",0
"1276421",0
"1276428",0
"1276437",0
"1276593",0
"1276688",0
"1276689",0
"1276776",0
"1276779",0
"1276798",0
"1276847",0
"1276848",0
"1276850",0
"1276851",0
"1276857",0
"1276887",0
"1276890",0
"1276943",0
"1277735",0
"1277736",0
"1277742",0
"1277743",0
"1277800",0
"1277874",0
"1277875",0
"1278170",0
"1278283",1
"1278588",0
"1281036",1
"1281123",0
"1281776",0
"1282973",0
"1284753",0
"1285006",0
"1285917",0
"1286771",0
"1288703",0
"1292107",0
"1292469",0
"1293338",0
"1294361",0
"1295271",0
"1295469",0
"1295499",0
"1298228",0
"1299310",0
"1302225",0
"1302486",0
"1303100",0
"1304676",0
"1305436",0
"1305497",0
"1305531",1
"1305597",0
"1305659",1
"1305866",0
"1306227",0
"1306264",0
"1306302",0
"1306599",0
"1306658",0
"1306737",0
"1307492",0
"1307603",0
"1308289",0
"1309833",0
"1309993",0
"1310317",0
"1312162",0
"1312542",0
"1313275",0
"1313278",0
"1313406",0
"1315998",0
"1317661",0
"1318569",0
"1320834",0
"1322747",0
"1323142",0
"1324730",0
"1327339",0
"1327376",0
"1327896",0
"1328693",0
"1329240",0
"1329349",0
"1331000",0
"1331567",0
"1331955",0
"1333667",0
"1333668",0
"1333674",0
"1333675",0
"1336170",0
"1338178",0
"1338758",0
"1338760",0
"1339232",0
"1339405",0
"1339438",0
"1339441",0
"1339442",0
"1339747",0
"1339780",0
"1339843",0
"1339845",0
"1339847",0
"1339867",0
"1339870",0
"1339873",0
"1339874",0
"1339875",0
"1339879",0
"1339884",0
"1339886",0
"1339888",0
"1339891",0
"1339900",0
"1339972",0
"1340141",0
"1340142",0
"1340214",0
"1340658",0
"1340659",0
"1340663",0
"1340673",0
"1340784",0
"1340787",0
"1340790",0
"1340836",0
"1340922",0
"1340959",0
"1341029",0
"1341035",0
"1341038",0
"1341079",0
"1341108",0
"1341109",0
"1341180",0
"1341260",0
"1341301",0
"1341630",0
"1341756",0
"1342069",0
"1342075",0
"1342080",0
"1342102",0
"1342587",0
"1342721",0
"1342726",0
"1342789",0
"1342913",0
"1344324",0
"1345976",0
"1347772",0
"1349341",0
"1349739",0
"1350263",0
"1351178",0
"1351261",0
"1353468",0
"1354443",0
"1356141",0
"1356960",0
"1357314",0
